,text,date,real,prediction,probability,correct
407,"With Tropical Storm Fay heading towards the Great State of New Hampshire this weekend, we are forced to reschedule our Portsmouth, New Hampshire Rally at the Portsmouth International Airport at Pease. Stay safe, we will be there soon! #MAGA2020",2020-07-10 17:11:20,1,1.0,0.03408272436594806,True
408,"All that time and money spent, and it turns out that the Mueller Investigation was a total SCAM!",2020-09-12 20:27:53,1,1.0,0.2904316432685653,True
409,Thank you for the great reviews of the @ABC News show last night!,2020-09-16 13:45:32,1,1.0,0.015463123077289698,True
410,"Cases, Cases, Cases! If we didn’t test so much and so successfully, we would have very few cases. If you test 40,000,000 people, you are going to have many cases that, without the testing (like other countries), would not show up every night on the Fake Evening News.....",2020-07-04 18:49:56,1,0.0,0.7277184963717271,False
411,I will be interviewed on @IngrahamAngle tonight at 10:00 P.M. on @FoxNews. Enjoy!,2020-09-01 01:41:37,1,1.0,0.05176786699453739,True
412,"On November 3rd, Michigan will decide whether we will quickly return to record prosperity—or whether we allow Sleepy Joe Biden to impose a $4 TRILLION DOLLAR TAX HIKE, ban American Energy, confiscate your guns, shutdown the economy, shutdown auto production, delay...",2020-09-11 01:53:27,1,1.0,0.11496069182253876,True
413,"Another one of many Fake T.V. Ads, this one about the Tennessee Valley Authority, which for years has paid its top executive a ridiculous FORTUNE. Not run by the U.S., but I have long been fighting that crazy “salary” & its polices. Strange ad paid for (?) by “U.S. Tech Workers”.",2020-07-17 01:54:57,1,1.0,0.4037500314313872,True
414,NEW RECORD FOR NASDAQ!,2020-08-17 20:50:15,1,1.0,0.4659002679377676,True
415,"Corrupt Joe Biden and the Democrats don’t want to open schools in the Fall for political reasons, not for health reasons! They think it will help them in November. Wrong, the people get it!",2020-07-06 20:11:42,1,1.0,0.09896908317796149,True
416,Congratulations to the U.S. Marshals on a job well done in Portland. LAW & ORDER!,2020-09-06 03:24:58,1,1.0,0.10176647790086601,True
417,"Corrupt Joe Biden wants to defund our police. He may use different words, but when you look at his pact with Crazy Bernie, and other things, that’s what he wants to do. It would destroy America!",2020-07-18 00:24:50,1,1.0,0.1186812655031737,True
418,"Mayor Wheeler just got harassed out of his own home in Portland by so-called “friendly protesters”. The Anarchists, Agitators and Looters treat him HORRIBLY, even though he is so nice and respectful to them. Criminals only understand strength!",2020-09-02 20:18:11,1,0.0,0.5969690086338297,False
419,"Sending $8.3M in @USDOT funding to North Carolina for bus and bus facility improvements in Asheville, Fayetteville, and Chapel Hill. Glad to support bus service in these areas!",2020-08-12 18:43:35,1,1.0,0.3567759527045723,True
420,"We have narrowed the Presidential Nomination Acceptance Speech, to be delivered on the final night of the Convention (Thursday), to two locations - The Great Battlefield of Gettysburg, Pennsylvania, and the White House, Washington, D.C. We will announce the decision soon!",2020-08-10 17:15:55,1,1.0,0.02306492528313664,True
421,"Biden Underperforming! @OANN What else is new, the story of his life.",2020-09-07 13:59:28,1,1.0,0.1876415940861429,True
422,"My friend Herman Cain, a Powerful Voice of Freedom and all that is good, passed away this morning. Herman had an incredible career and was adored by everyone that ever met him, especially me. He was a very special man, an American Patriot, and great friend. I just got off...",2020-07-30 18:42:48,1,0.0,0.540744713343164,False
423,NASDAQ HITS ALL TIME HIGH!,2020-07-06 13:39:13,1,1.0,0.4424996795417758,True
424,"When a Kennedy loses a Democrat Primary in Massachusetts, by a lot, it just shows how far LEFT that party has gone. Joe Hiden’ will never be able to hold them back. Life, 2nd A, Energy, Religion, Jobs and the Economy, would be totally obliterated!",2020-09-02 16:34:18,1,1.0,0.16949295710775247,True
425,"Portland is a mess, and it has been for many years. If this joke of a mayor doesn’t clean it up, we will go in and do it for them!",2020-08-31 13:13:18,1,1.0,0.18872694164331183,True
426,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",2020-09-07 13:26:39,1,1.0,0.14794345290933286,True
427,PROSECUTORIAL MISCONDUCT!,2020-07-09 12:52:08,1,0.0,0.7154790829437903,False
428,"Suburban voters are pouring into the Republican Party because of the violence in Democrat run cities and states. If Biden gets in, this violence is “coming to the Suburbs”, and FAST. You could say goodbye to your American Dream!",2020-09-08 14:30:04,1,1.0,0.24639402723022574,True
429,"“Next we’ll turn to people of the Biden inner circle”, said by Chris Wallace of @FoxNews after unsuccessfully GRILLING Mark Meadows. Then all softball questions to a group of Biden lightweights, including Senator Chris Coons of Delaware.",2020-08-23 18:29:03,1,1.0,0.2936291340303756,True
430,96% Approval Rating in the Republican Party. 50% in new Rasmussen Poll (higher than Obama at this point in time). Thank you!,2020-08-03 12:22:41,1,1.0,0.14461965855968595,True
431,"Too many Universities and School Systems are about Radical Left Indoctrination, not Education. Therefore, I am telling the Treasury Department to re-examine their Tax-Exempt Status...",2020-07-10 15:49:40,1,0.0,0.7092658545627112,False
432,"Thank you for the good reviews and comments on my interview with Chris Wallace of @FoxNews. We may have set a record for doing such an interview in the heat. It was 100 degrees, making things very interesting!",2020-07-21 10:21:16,1,1.0,0.2950511959221209,True
433,“In my view General Flynn should never have been prosecuted in the first place.” @Judgenap Judge Andrew Napolitano  @foxandfriends,2020-07-21 10:48:12,1,0.0,0.6369861650061329,False
434,"In California, Democrats have intentionally implemented rolling blackouts — forcing Americans in the dark. Democrats are unable to keep up with energy demand...",2020-08-18 18:38:30,1,1.0,0.3859252125513807,True
435,"I will be doing a news conference on the ChinaVirus, the just announced very good economic numbers, and the improving economy, at 7pm from Bedminster, New Jersey. Also, the subject of the Beirut, Lebanon catastrophe will be discussed.",2020-08-07 22:32:51,1,1.0,0.08918715943453737,True
436,"SAVE YOUR SECOND AMENDMENT, VOTE TRUMP!",2020-09-20 14:50:09,1,1.0,0.28468289295063676,True
437,"The 2020 Election will be totally rigged if Mail-In Voting is allowed to take place, & everyone knows it. So much time is taken talking about foreign influence, but the same people won’t even discuss Mail-In election corruption. Look at Patterson, N.J. 20% of vote was corrupted!",2020-07-26 20:51:46,1,0.0,0.6734623334533382,False
438,LAW & ORDER!!!,2020-08-30 12:04:05,1,0.0,0.5920636670905836,False
439,"If you want your 401k’s  and Stocks, which are getting close to an all time high (NASDAQ is already there), to disintegrate and disappear, vote for the Radical Left Do Nothing Democrats and Corrupt Joe Biden. Massive Tax Hikes - They will make you very poor, FAST!",2020-07-06 12:26:47,1,1.0,0.06293981628118162,True
440,"Very poor morning TV ratings for MSDNC’s Morning Joe, headed by a complete Psycho named Joe Scarborough and his ditzy airhead wife, Mika, and also @CNN, headed by complete unknowns. Congratulations to @foxandfriends on dominating the mornings (thank you President Trump!).",2020-08-13 10:44:43,1,1.0,0.032820845766418416,True
441,"New York City and Chicago play the Sanctuary City card, where criminals are protected. Perhaps they will have to start changing their ways (and thinking!).",2020-07-06 13:17:46,1,1.0,0.36165358818550397,True
442,"With what I am doing in the fight with the Drug Companies, drug prices will be coming down 50, 60, and even 70 per cent. The Democrats are fighting hard to stop me with big ad buys, plus. Likewise, Big Pharma. FAVORED NATIONS AND REBATES ARE BRINGING PRICES DOWN NOW. We will win!",2020-08-19 14:00:52,1,1.0,0.28215819080153137,True
443,Sleepy Joe Biden has pledged to ABOLISH Suburban Communites as they currently exist by reinstating Obama’s radical AFFH Regulation. There goes Suburbia!,2020-09-08 18:05:33,1,1.0,0.126779751518584,True
444,"The Lamestream Media, including @FoxNews, which has really checked out, is refusing to show what is REALLY going on in Portland, Seattle, and other places. They want the American public to believe that these are just some wonderful protesters, not radical left ANARCHISTS!",2020-07-26 19:37:12,1,1.0,0.10281681148036481,True
445,"Now @FoxNews is putting on yet another loser, Jamie Weinstein, into their stable of Trump haters. People who failed for many years are now going on Fox to explain “Trump”. Schumer puppet Chris Hahn and his twin brother, Richard Goodstein, together with cheater Donna Brazil. Bad!",2020-09-10 12:42:10,1,1.0,0.1664469116906493,True
446,"Once again, Sleepy Joe told the press they could go home at 9 A.M. Meanwhile, your Favorite President, me, will go to Reno, Nevada tonight, three stops in Las Vegas tomorrow, with California and Arizona on schedule Monday. Don’t worry, we won’t be taking off Tuesday, either!",2020-09-13 00:13:50,1,1.0,0.3263622317551518,True
447,"Big Pharma is taking television ads trying to make the case that I am raising prescription drug prices on seniors. The ad is a lie! What I have done will lead to a 50% REDUCTION in prices, at least, & Big Pharma is not happy about it. No other President would....",2020-07-28 13:48:33,1,0.0,0.5490309514217322,False
448,President Trump Approval Rating in the Republican Party at 96%. Thank You!,2020-07-10 04:37:38,1,1.0,0.05365621302589396,True
449,"Nevada has ZERO infrastructure for Mail-In Voting. It will be a corrupt disaster if not ended by the Courts. It will take months, or years, to figure out. Florida has built a great infrastructure, over years, with two great Republican Governors. Florida, send in your Ballots!",2020-08-05 11:08:39,1,1.0,0.43790517749863267,True
450,"Liz Cheney is only upset because I have been actively getting our great and beautiful Country out of the ridiculous and costly Endless Wars. I am also making our so-called allies pay tens of billions of dollars in delinquent military costs. They must, at least, treat us fairly!!!",2020-07-23 11:45:29,1,1.0,0.2909797100776357,True
451,"Democrats and Biden didn’t even mention the Anarchists, Agitators, Looters and so called “Peaceful Protesters” at their Convention. They will allow rampant crime, just as they do in Portland. If they ask us, as they must do, we will end crime in their Democrat run cities, FAST!",2020-08-27 23:18:41,1,1.0,0.07018716861557595,True
